Matrixsizexsize(random),Time(s),equalsround1e-6
60,0.00228101,true
60,0.00188885,true
60,0.00189901,true
60,0.00201897,true
60,0.0023823,true
60,0.00244301,true
60,0.00277053,true
65,0.00239144,true
65,0.00248546,true
65,0.00269009,true
65,0.00215526,true
65,0.00233982,true
65,0.00229134,true
65,0.00288359,true
65,0.00239657,true
65,0.002349,true
65,0.00271963,true
65,0.00241178,true
65,0.00241195,true
65,0.0023949,true
65,0.00240312,true
65,0.00239274,true
65,0.00243593,true
65,0.00233474,true
65,0.00232374,true
65,0.0028547,true
65,0.00244143,true
65,0.00285443,true
65,0.00235585,true
65,0.00233396,true
65,0.00291239,true
65,0.00286036,true
65,0.00283823,true
65,0.00236311,true
65,0.00244986,true
65,0.00279024,true
65,0.00239016,true
65,0.00236889,true
65,0.00234884,true
65,0.0024768,true
65,0.00236276,true
65,0.002353,true
65,0.00217657,true
65,0.00239224,true
65,0.00239332,true
65,0.00237928,true
65,0.00238673,true
65,0.00242674,true
65,0.00239578,true
65,0.00245571,true
65,0.00241449,true
65,0.00242221,true
65,0.00230212,true
65,0.00243866,true
65,0.00238921,true
65,0.00240245,true
65,0.00236229,true
65,0.00282147,true
65,0.00252803,true
65,0.00287787,true
65,0.00238513,true
65,0.00239869,true
65,0.00237878,true
65,0.00251181,true
65,0.00240389,true
65,0.00236605,true
65,0.00232259,true
65,0.0029701,true
65,0.00234336,true
65,0.00241472,true
65,0.00256953,true
65,0.00242121,true
65,0.00239395,true
65,0.00270901,true
65,0.00239278,true
65,0.00235546,true
65,0.00237678,true
65,0.00238326,true
65,0.00249526,true
65,0.00291631,true
65,0.00307461,true
65,0.00294284,true
65,0.00236024,true
65,0.00235882,true
65,0.00251372,true
65,0.00241608,true
65,0.00284912,true
65,0.00246208,true
65,0.00284116,true
65,0.00243398,true
65,0.00237347,true
65,0.00239626,true
65,0.00234061,true
65,0.00233294,true
65,0.00248353,true
65,0.00337078,true
65,0.00239775,true
65,0.00244394,true
65,0.00242182,true
65,0.00238083,true
65,0.0024605,true
65,0.00270146,true
65,0.00235813,true
65,0.00240286,true
65,0.00288632,true
65,0.00244749,true
65,0.00237454,true
70,0.00290639,true
70,0.00323547,true
70,0.00300742,true
70,0.0035282,true
70,0.00288528,true
70,0.00285541,true
70,0.00298222,true
70,0.00296475,true
70,0.00326002,true
70,0.00296558,true
70,0.00299075,true
70,0.00309336,true
70,0.00561707,true
70,0.0028514,true
70,0.00338216,true
70,0.00298991,true
70,0.00399941,true
70,0.00309723,true
70,0.00294954,true
70,0.00295011,true
70,0.00304956,true
70,0.00286135,true
70,0.00285025,true
70,0.00291121,true
70,0.00296444,true
70,0.00346591,true
70,0.0030628,true
70,0.00289371,true
70,0.00331247,true
70,0.00310697,true
70,0.00283204,true
70,0.00299393,true
70,0.00296249,true
70,0.00293807,true
70,0.00290586,true
70,0.00286668,true
70,0.00288083,true
70,0.00287729,true
70,0.00289404,true
70,0.00352707,true
70,0.0034678,true
70,0.00298917,true
70,0.00297651,true
70,0.00288013,true
70,0.00296827,true
70,0.00368238,true
70,0.00332213,true
70,0.00306319,true
70,0.00339387,true
70,0.00339559,true
70,0.00296157,true
70,0.00300146,true
70,0.00333996,true
70,0.00301625,true
70,0.00296057,true
70,0.00302285,true
70,0.00353499,true
70,0.00290588,true
70,0.00604584,true
70,0.00306504,true
70,0.00349544,true
70,0.00294217,true
70,0.00301206,true
70,0.00353739,true
70,0.00343562,true
70,0.00342722,true
70,0.00350887,true
70,0.00297084,true
70,0.00294342,true
70,0.00301075,true
70,0.00339846,true
70,0.00304841,true
70,0.00363033,true
70,0.00310542,true
70,0.00395319,true
70,0.00295737,true
70,0.00352919,true
70,0.00345729,true
70,0.002624,true
70,0.00298369,true
70,0.00346899,true
70,0.00292691,true
70,0.0029253,true
70,0.00363978,true
70,0.00298643,true
70,0.00288739,true
70,0.00312351,true
70,0.00288144,true
70,0.00394211,true
70,0.00312303,true
70,0.00294971,true
70,0.00299625,true
70,0.00301981,true
70,0.00349181,true
70,0.00347676,true
70,0.00299783,true
70,0.00298893,true
70,0.00304539,true
70,0.00342729,true
70,0.00300582,true
75,0.00373879,true
75,0.00488214,true
75,0.0036967,true
75,0.00410361,true
75,0.00405094,true
75,0.00371733,true
75,0.00363556,true
75,0.00364092,true
75,0.00379451,true
75,0.00413063,true
75,0.0042123,true
75,0.00414499,true
75,0.00359609,true
75,0.00368021,true
75,0.00374243,true
75,0.00359663,true
75,0.00374497,true
75,0.00675297,true
75,0.00368616,true
75,0.00429602,true
75,0.00381434,true
75,0.00359117,true
75,0.00403426,true
75,0.00391084,true
75,0.00347893,true
75,0.0052173,true
75,0.00470513,true
75,0.00374932,true
75,0.00358878,true
75,0.00405545,true
75,0.00321939,true
