Matrixsizexsize(random),Time(s),equalsround1e-6
35,0.00382884,true
35,0.00374219,true
35,0.00663966,true
35,0.00374589,true
35,0.006755,true
35,0.00375212,true
35,0.00374098,true
35,0.00642138,true
35,0.00357181,true
35,0.00377124,true
35,0.00334548,true
35,0.0032512,true
35,0.00324549,true
35,0.00380137,true
35,0.000111864,true
35,0.00379691,true
35,0.000107876,true
35,0.000148514,true
35,0.00355902,true
35,0.00358218,true
35,0.00352458,true
35,0.00284583,true
35,0.00363358,true
35,0.000169143,true
35,0.00694061,true
35,0.000138165,true
35,0.000159235,true
35,0.00484379,true
35,0.0012322,true
35,0.00598312,true
35,0.00673174,true
35,0.0037399,true
35,0.00390092,true
35,0.00312697,true
35,0.00327028,true
35,0.00366536,true
40,0.00373721,true
40,0.000175296,true
40,0.0040779,true
40,0.00336237,true
40,0.00618273,true
40,0.00389926,true
40,0.00613653,true
40,0.000149876,true
40,0.00353958,true
40,0.00610161,true
40,0.00355647,true
40,0.00313019,true
40,0.00318103,true
40,0.000158473,true
40,0.00371027,true
40,0.00478506,true
40,0.00989768,true
40,0.0037776,true
40,0.00340478,true
40,0.0031146,true
40,0.00655032,true
40,0.000159304,true
40,0.00351436,true
40,0.00647074,true
40,0.00507181,true
40,0.00658023,true
40,0.00347766,true
40,0.00624861,true
40,0.00374889,true
40,0.00333794,true
40,0.00347865,true
40,0.00318755,true
40,0.00318148,true
40,0.000204411,true
40,0.00388059,true
40,0.00397152,true
40,0.00332639,true
40,0.00328377,true
40,0.00310322,true
40,0.00386414,true
40,0.000156359,true
40,0.00116564,true
40,0.00375468,true
40,0.000145007,true
40,0.00407159,true
40,0.0039964,true
40,0.0034707,true
40,0.00388319,true
40,0.00317631,true
40,0.00365995,true
40,0.00329397,true
40,0.00400883,true
40,0.00663668,true
40,0.00331676,true
40,0.00349029,true
40,0.00320901,true
40,0.00323586,true
40,0.00385815,true
40,0.000249807,true
40,0.00351234,true
40,0.00394443,true
40,0.0058059,true
40,0.00358961,true
40,0.00670586,true
40,0.00663281,true
40,0.0031658,true
40,0.00604922,true
40,0.00150367,true
40,0.00387617,true
40,0.00389917,true
40,0.00322122,true
40,0.00309087,true
40,0.0032347,true
40,0.00375562,true
40,0.00370243,true
40,0.00372241,true
40,0.00334328,true
40,0.0066893,true
40,0.00311987,true
40,0.00368327,true
40,0.00401042,true
40,0.00404862,true
40,0.00640018,true
40,0.00391677,true
40,0.00408048,true
40,0.00395096,true
40,0.00346252,true
40,0.00390492,true
40,0.00723677,true
40,0.00103861,true
40,0.00363519,true
40,0.00360875,true
40,0.00338052,true
40,0.00382386,true
40,0.0031617,true
40,0.00377867,true
40,0.00379328,true
40,0.0100554,true
40,0.00351049,true
40,0.00644006,true
45,0.00346296,true
45,0.00408994,true
45,0.00376441,true
45,0.00699156,true
45,0.00324174,true
45,0.000610287,true
45,0.00380112,true
45,0.0056164,true
45,0.00364256,true
45,0.00383224,true
45,0.00406906,true
45,0.00335761,true
45,0.00406862,true
45,0.00336979,true
45,0.0035904,true
45,0.00413289,true
45,0.00412361,true
45,0.00325047,true
45,0.00612077,true
45,0.00322904,true
