Matrixsizexsize(random),Time(s),equalsround1e-6
230,0.017871,true
230,0.024364,true
230,0.019135,true
230,0.018742,true
230,0.020556,true
230,0.023917,true
230,0.019140,true
230,0.021026,true
235,0.022895,true
235,0.018941,true
235,0.019491,true
235,0.030786,true
235,0.019041,true
235,0.019008,true
235,0.025509,true
235,0.023274,true
235,0.020643,true
235,0.025719,true
235,0.025841,true
235,0.018901,true
235,0.023924,true
235,0.032225,true
235,0.018914,true
235,0.024801,true
235,0.023711,true
235,0.019251,true
235,0.019918,true
235,0.068019,true
240,0.020821,true
240,0.019357,true
240,0.033190,true
240,0.019784,true
240,0.019952,true
240,0.032748,true
240,0.020871,true
240,0.019825,true
240,0.019969,true
240,0.024353,true
240,0.021670,true
240,0.027083,true
240,0.045460,true
240,0.020661,true
240,0.039225,true
240,0.032778,true
240,0.022160,true
240,0.020565,true
240,0.032809,true
240,0.027566,true
245,0.021403,true
245,0.025234,true
245,0.030740,true
245,0.023390,true
245,0.035552,true
245,0.044310,true
245,0.023047,true
245,0.041643,true
245,0.035952,true
245,0.021641,true
245,0.022305,true
245,0.024202,true
245,0.029638,true
245,0.022615,true
245,0.059060,true
245,0.036003,true
245,0.022467,true
245,0.022154,true
245,0.035982,true
245,0.024349,true
250,0.023228,true
250,0.037047,true
250,0.027902,true
250,0.024903,true
250,0.025801,true
250,0.036406,true
250,0.022898,true
250,0.026369,true
250,0.036241,true
250,0.025529,true
250,0.031346,true
250,0.038586,true
250,0.027957,true
250,0.025471,true
250,0.023402,true
250,0.025400,true
250,0.023958,true
250,0.023254,true
250,0.030449,true
250,0.024358,true
255,0.025055,true
255,0.029193,true
255,0.024143,true
255,0.025272,true
255,0.028882,true
255,0.024192,true
255,0.027524,true
255,0.030711,true
255,0.024573,true
255,0.027921,true
255,0.030318,true
255,0.026695,true
255,0.024769,true
255,0.027504,true
255,0.026617,true
255,0.032047,true
255,0.082651,true
255,0.032952,true
255,0.039889,true
255,0.026091,true
260,0.025340,true
260,0.040395,true
260,0.032938,true
260,0.025097,true
260,0.036578,true
260,0.024238,true
260,0.025016,true
260,0.032178,true
260,0.027824,true
260,0.040400,true
260,0.032841,true
260,0.024834,true
260,0.041566,true
260,0.028670,true
260,0.028704,true
260,0.041499,true
260,0.026222,true
260,0.027040,true
260,0.028660,true
260,0.025308,true
265,0.038748,true
265,0.029322,true
265,0.029004,true
265,0.043455,true
265,0.029620,true
265,0.029072,true
265,0.032911,true
265,0.028519,true
265,0.043502,true
265,0.032068,true
265,0.026830,true
265,0.026665,true
265,0.026566,true
265,0.026628,true
265,0.026604,true
265,0.026583,true
265,0.026583,true
265,0.026587,true
