Matrixsizexsize(random),Time(s),equalsround1e-6
50,0.0012973,true
50,0.0010685,true
50,0.0013054,true
50,0.0010932,true
50,0.001423,true
50,0.0012342,true
50,0.0014068,true
50,0.0013118,true
50,0.001159,true
50,0.0011955,true
50,0.0010397,true
50,0.0012419,true
50,0.0017951,true
50,0.0011229,true
50,0.0011176,true
50,0.0010231,true
50,0.0011592,true
50,0.0010278,true
50,0.0010487,true
50,0.0013439,true
50,0.0011801,true
50,0.0011356,true
50,0.001135,true
50,0.0012831,true
50,0.0013246,true
50,0.0011004,true
50,0.0013413,true
50,0.0011253,true
50,0.0012613,true
50,0.0013279,true
50,0.0011489,true
50,0.0010903,true
50,0.0014525,true
50,0.0014562,true
50,0.0014233,true
50,0.0010988,true
50,0.0010668,true
50,0.0010752,true
50,0.0013036,true
50,0.0012508,true
50,0.0011191,true
50,0.0011576,true
50,0.0011126,true
50,0.001149,true
50,0.0010755,true
50,0.0011705,true
50,0.0011233,true
50,0.0011711,true
50,0.0011141,true
50,0.0010714,true
50,0.0011521,true
50,0.001345,true
50,0.0011126,true
50,0.0011951,true
50,0.0011579,true
50,0.0015431,true
50,0.0010442,true
50,0.0011031,true
50,0.0012004,true
50,0.0010637,true
50,0.0011008,true
50,0.0013771,true
50,0.001476,true
50,0.0012098,true
50,0.0012729,true
50,0.0011507,true
50,0.0013958,true
50,0.0010253,true
50,0.0013798,true
50,0.0010814,true
50,0.0011024,true
50,0.0012608,true
50,0.0043408,true
50,0.0011965,true
50,0.0013312,true
50,0.0011759,true
50,0.0012299,true
50,0.0010921,true
50,0.0010504,true
50,0.0013858,true
50,0.0011462,true
50,0.0011063,true
50,0.0011782,true
50,0.001142,true
50,0.0010528,true
55,0.0010915,true
55,0.0012756,true
55,0.0012707,true
55,0.0011544,true
55,0.0010875,true
55,0.0013467,true
55,0.0010709,true
55,0.0014419,true
55,0.001476,true
55,0.0012984,true
55,0.0011054,true
55,0.0010814,true
55,0.0011291,true
55,0.0012172,true
55,0.0011462,true
55,0.0011012,true
55,0.0011217,true
55,0.0012336,true
55,0.0012397,true
55,0.0011996,true
55,0.0011265,true
55,0.0011443,true
55,0.0010605,true
55,0.0013532,true
55,0.0024389,true
55,0.0012219,true
55,0.0011068,true
55,0.0012306,true
55,0.0011592,true
55,0.0012562,true
55,0.0011908,true
55,0.0012655,true
55,0.0012349,true
55,0.001268,true
55,0.0012578,true
55,0.0010799,true
55,0.0011206,true
55,0.0010976,true
55,0.002174,true
55,0.0010833,true
55,0.0012371,true
55,0.0012952,true
55,0.0012098,true
55,0.0012352,true
55,0.0010726,true
55,0.0010506,true
55,0.0013314,true
55,0.0012791,true
55,0.0014994,true
55,0.0019712,true
55,0.0011568,true
55,0.0015545,true
55,0.001295,true
55,0.0011647,true
55,0.0012231,true
55,0.0011497,true
55,0.0012616,true
55,0.0011144,true
55,0.0010972,true
55,0.0011068,true
55,0.0010898,true
55,0.0011585,true
55,0.0010853,true
55,0.0011268,true
55,0.0011263,true
55,0.0011375,true
55,0.0013165,true
55,0.0011547,true
55,0.0010657,true
55,0.0015017,true
55,0.0012569,true
55,0.0011383,true
55,0.001173,true
55,0.0013562,true
55,0.0011476,true
55,0.0011522,true
55,0.00111,true
55,0.0011642,true
55,0.0010823,true
55,0.0013566,true
55,0.0012012,true
55,0.0015075,true
55,0.0011117,true
55,0.0011072,true
55,0.0010862,true
55,0.0010723,true
55,0.001219,true
55,0.0012293,true
55,0.0010981,true
55,0.0011113,true
55,0.0011363,true
55,0.0012735,true
55,0.0011375,true
55,0.0011146,true
55,0.0012213,true
55,0.0011968,true
55,0.0013126,true
55,0.0011011,true
55,0.0011938,true
55,0.0011346,true
60,0.0010468,true
60,0.0017298,true
60,0.0011709,true
60,0.001134,true
60,0.0014242,true
60,0.0011757,true
60,0.0013428,true
60,0.001406,true
60,0.0012051,true
60,0.0012658,true
60,0.0011129,true
60,0.0013749,true
60,0.0011405,true
60,0.0011987,true
60,0.0011679,true
60,0.001158,true
60,0.0010868,true
60,0.0011509,true
60,0.0011762,true
60,0.0011208,true
60,0.0011544,true
60,0.0011318,true
60,0.0011552,true
60,0.0014763,true
60,0.0012601,true
60,0.0011077,true
60,0.0012241,true
60,0.0011572,true
60,0.0011474,true
60,0.0011575,true
60,0.0011947,true
60,0.0011998,true
60,0.0011807,true
60,0.0011764,true
60,0.001182,true
60,0.0013812,true
60,0.0011493,true
60,0.0011064,true
60,0.0011765,true
60,0.0012284,true
60,0.001257,true
60,0.0013811,true
60,0.0012637,true
60,0.0012151,true
60,0.0012765,true
60,0.0011315,true
60,0.0011511,true
60,0.0012787,true
60,0.0012652,true
60,0.0012334,true
60,0.0011566,true
60,0.0012727,true
60,0.0013005,true
60,0.0011454,true
60,0.0012494,true
60,0.001241,true
60,0.0011602,true
60,0.0011771,true
60,0.00113,true
60,0.0012034,true
60,0.001305,true
60,0.0011247,true
60,0.0012729,true
60,0.0012416,true
60,0.0011653,true
60,0.001484,true
60,0.0012389,true
60,0.001453,true
60,0.0011619,true
60,0.0011769,true
60,0.0012257,true
60,0.001224,true
60,0.0011385,true
60,0.0012043,true
60,0.0011616,true
60,0.0012498,true
60,0.0011263,true
60,0.0012239,true
60,0.0012149,true
60,0.0011925,true
60,0.0012014,true
60,0.0012769,true
60,0.0015035,true
60,0.0012294,true
60,0.0011727,true
60,0.001196,true
60,0.0011016,true
60,0.0012869,true
60,0.0011423,true
60,0.001208,true
60,0.0011722,true
60,0.0017231,true
60,0.0012323,true
60,0.0014847,true
60,0.0012275,true
60,0.0011463,true
60,0.0011141,true
60,0.0014203,true
60,0.0011988,true
60,0.0012289,true
65,0.00124,true
65,0.0012583,true
65,0.0012601,true
65,0.001408,true
65,0.0012563,true
65,0.0012325,true
65,0.0013924,true
65,0.0011737,true
65,0.0013793,true
65,0.001208,true
65,0.0013072,true
65,0.0012965,true
65,0.0014908,true
65,0.0012273,true
65,0.0015938,true
65,0.0013695,true
65,0.0014173,true
65,0.0012747,true
65,0.0013319,true
65,0.0012821,true
65,0.0068061,true
65,0.0013314,true
65,0.0013996,true
65,0.0014065,true
65,0.0012564,true
65,0.0013244,true
65,0.0013025,true
65,0.0012837,true
65,0.0013226,true
65,0.0014309,true
65,0.0014273,true
65,0.0013463,true
65,0.0012614,true
65,0.0011772,true
65,0.0012127,true
65,0.0014754,true
65,0.001202,true
65,0.0012577,true
65,0.0013926,true
65,0.0011903,true
65,0.0013644,true
65,0.0013204,true
65,0.0012451,true
65,0.0013033,true
65,0.0012221,true
65,0.0012687,true
65,0.0011964,true
65,0.0012729,true
65,0.0013765,true
65,0.0013678,true
65,0.0014337,true
65,0.0038696,true
65,0.0012275,true
65,0.0013246,true
65,0.001475,true
65,0.0011896,true
65,0.001301,true
65,0.0011841,true
65,0.0012895,true
65,0.0011895,true
65,0.0012701,true
65,0.0017171,true
65,0.0012929,true
65,0.0012988,true
65,0.0012021,true
65,0.0012203,true
65,0.0012352,true
65,0.0012862,true
65,0.0014273,true
65,0.0013242,true
65,0.0012576,true
65,0.0025924,true
65,0.0016756,true
65,0.0012443,true
65,0.0012443,true
65,0.0013562,true
65,0.0012416,true
65,0.0013242,true
65,0.0012418,true
65,0.0016744,true
65,0.0012797,true
65,0.0013133,true
65,0.0012783,true
65,0.0023766,true
65,0.0014226,true
65,0.0013023,true
65,0.0013587,true
65,0.0013444,true
65,0.0012781,true
65,0.0012196,true
65,0.0013186,true
65,0.0012625,true
65,0.0012699,true
65,0.0013072,true
65,0.0012697,true
65,0.001415,true
65,0.0012116,true
65,0.0011988,true
65,0.0012319,true
65,0.0012315,true
70,0.0020418,true
70,0.0014946,true
70,0.0013209,true
70,0.0014163,true
70,0.0012429,true
70,0.0013033,true
70,0.001267,true
70,0.0013793,true
70,0.0013016,true
70,0.0015664,true
70,0.0012371,true
70,0.0013243,true
70,0.0013257,true
70,0.0012363,true
70,0.0016445,true
70,0.0014983,true
70,0.0012735,true
70,0.0012822,true
70,0.001406,true
70,0.0013713,true
70,0.0013396,true
70,0.0012653,true
70,0.0014138,true
70,0.0012704,true
70,0.0015019,true
70,0.0013127,true
70,0.0013143,true
70,0.0012849,true
70,0.0013092,true
70,0.0013693,true
70,0.001351,true
70,0.0013101,true
70,0.0012827,true
70,0.0015695,true
70,0.0012363,true
70,0.0012828,true
70,0.001391,true
70,0.0012274,true
70,0.0012765,true
70,0.0012399,true
70,0.0013708,true
70,0.0013518,true
70,0.0013074,true
70,0.0012721,true
70,0.001364,true
70,0.0012909,true
70,0.0017529,true
70,0.0012585,true
70,0.0012329,true
70,0.0024674,true
70,0.0012732,true
70,0.0013163,true
70,0.0015708,true
70,0.0013488,true
70,0.0013583,true
70,0.0013005,true
70,0.0014196,true
70,0.0013156,true
70,0.0015041,true
70,0.0013649,true
70,0.001272,true
70,0.0012797,true
70,0.0013037,true
70,0.0014,true
70,0.0012395,true
70,0.0013573,true
70,0.0012743,true
70,0.0013108,true
70,0.0013747,true
70,0.001307,true
70,0.0013231,true
70,0.0013502,true
70,0.0013073,true
70,0.0013206,true
70,0.0014043,true
70,0.0012647,true
70,0.001324,true
70,0.0012543,true
70,0.0012472,true
70,0.0013288,true
70,0.0014622,true
70,0.0014789,true
70,0.001267,true
70,0.001209,true
70,0.0013009,true
70,0.0013233,true
70,0.0012831,true
70,0.0012906,true
70,0.0013517,true
70,0.0013804,true
70,0.0012668,true
70,0.0013013,true
70,0.0012437,true
70,0.0014841,true
70,0.0012406,true
70,0.0013659,true
70,0.0013765,true
70,0.0012828,true
70,0.0012917,true
70,0.0013554,true
75,0.0014754,true
75,0.0014542,true
75,0.0013659,true
75,0.0014384,true
75,0.0014572,true
75,0.0015038,true
75,0.0013567,true
75,0.0014087,true
75,0.0016971,true
75,0.0013713,true
75,0.0015245,true
75,0.0013498,true
75,0.0013687,true
75,0.0014159,true
75,0.0014483,true
75,0.0013499,true
75,0.0013663,true
75,0.0014877,true
75,0.0015804,true
75,0.0013991,true
75,0.0014651,true
75,0.0014678,true
75,0.0013578,true
75,0.001545,true
75,0.0014365,true
75,0.0014816,true
75,0.0016338,true
75,0.0014642,true
75,0.0014658,true
75,0.0018406,true
75,0.0016557,true
75,0.0016127,true
75,0.0014751,true
75,0.0014022,true
75,0.0015386,true
75,0.0013754,true
75,0.0015007,true
75,0.0055728,true
75,0.0014844,true
75,0.0013819,true
75,0.0014385,true
75,0.0013607,true
75,0.00157,true
75,0.0013575,true
75,0.0016026,true
75,0.0014721,true
75,0.0014289,true
75,0.0014316,true
75,0.0017421,true
75,0.0017637,true
75,0.0016294,true
75,0.0016869,true
75,0.001605,true
75,0.00168,true
75,0.0016695,true
75,0.0018414,true
75,0.0017275,true
75,0.0016791,true
75,0.0015993,true
75,0.0015765,true
75,0.0016919,true
75,0.001597,true
75,0.001658,true
75,0.0017462,true
75,0.0108139,true
75,0.0016344,true
75,0.0016299,true
75,0.0021201,true
75,0.0016621,true
75,0.0017954,true
75,0.0016553,true
75,0.0015922,true
75,0.001633,true
75,0.0015921,true
75,0.0016267,true
75,0.0016221,true
75,0.0016681,true
75,0.0016577,true
75,0.0016001,true
75,0.0016544,true
75,0.0028394,true
75,0.0015955,true
75,0.0016071,true
75,0.0016172,true
75,0.0016939,true
75,0.0018023,true
75,0.0015512,true
75,0.0017971,true
75,0.0018804,true
75,0.001658,true
75,0.0018621,true
75,0.0016628,true
75,0.0016188,true
75,0.0015465,true
75,0.0015712,true
75,0.0015935,true
75,0.0015638,true
75,0.001561,true
75,0.0016862,true
75,0.001597,true
80,0.0014404,true
